95.495
95.53
95.66
95.66
95.795
95.79
95.795
95.795
95.765
95.765
95.76
95.77
95.865
95.865
95.845
95.845
95.86
95.86
96.025
96.0
95.995
95.975
96.0
96.01
96.11
96.125
96.255
96.255
96.295
96.24
96.325
95.84
95.665
95.795
95.54
95.4
94.92
94.89
94.38
94.58
94.61
94.375
94.33
94.2
94.11
94.2
94.125
94.36
94.45
94.415
94.47
94.36
94.265
94.2
94.425
94.44
94.515
94.76
94.645
94.46
94.495
94.655
94.64
94.755
94.74
95.18
95.09
95.175
95.14
95.3
95.28
95.395
95.425
95.46
95.5
95.65
95.82
95.67
95.55
95.57
95.56
95.455
95.275
95.425
95.43
95.505
95.565
95.465
95.355
95.45
95.435
95.505
95.495
95.625
95.58
